intnr;int_jahr;int_mon;mobil;az;nt;zpalter;Stib;lguelt;x1216;y1216;Bula;gkpol;BIK10;des2018;gew2018;gew2018_hr17;S1;S2_m;S2_j
1337978;2017;12;0;32;0;55;2;1;NA;NA;5;3;5;0.267;0.201;375.98727343593845;2;2;1962
1342096;2017;12;0;45;0;61;3;1;NA;NA;7;3;9;0.728;0.826;1545.1019296422146;1;9;1956
1342263;2017;12;0;42;0;60;1;1;NA;NA;12;1;7;0.534;0.523;978.3151443134119;1;11;1957
1348850;2017;12;0;20;1;32;2;2;12000;1;3;4;5;0.728;0.977;1827.560030581651;2;5;1985
1349648;2018;1;0;40;0;34;2;1;NA;NA;9;3;9;0.267;0.204;381.59902378572855;1;6;1983
1350893;2017;12;0;22;0;40;2;2;12000;1;3;5;10;1.145;2.012;3763.613901259245;2;3;1977
1351058;2017;12;0;39;0;29;2;3;12300;1;3;5;8;0.728;1.478;2764.722338996602;2;7;1988
1352052;2017;12;0;40;0;48;2;3;12300;1;3;6;8;0.728;0.644;1204.6557417549473;1;12;1969
1353821;2017;12;0;42;0;46;2;2;12000;1;5;7;10;0.267;0.618;1156.0205720567658;1;12;1971
1360920;2017;12;0;50;0;31;2;1;NA;NA;5;6;8;0.534;0.661;1236.4556604037577;1;5;1986
1361042;2018;1;0;45;0;27;2;1;NA;NA;3;7;10;0.296;0.567;1060.6208161103336;2;10;1990
1361328;2018;1;1;50;0;33;1;2;12000;1;8;3;3;0.534;2.493;4663.364540675594;1;8;1984
1361337;2018;2;1;40;0;39;2;1;NA;NA;11;7;10;0.296;0.303;566.7867853288027;1;6;1978
1361398;2017;12;1;48;0;37;2;1;NA;NA;11;7;10;1.145;0.564;1055.0090657605435;1;2;1980
1361533;2018;4;1;40;0;32;2;2;12000;1;7;3;9;1.145;1.501;2807.7457583449927;2;5;1985
1362097;2018;2;1;40;0;62;2;1;NA;NA;6;2;2;0.572;0.204;381.59902378572855;1;12;1955
1362271;2018;4;1;45;0;54;2;2;12000;1;12;3;3;0.534;0.455;851.1154697181692;1;10;1963
1362468;2018;2;1;42;0;46;2;1;NA;NA;9;4;5;0.534;1.072;2005.2654583250053;1;7;1971
1362581;2018;1;1;47;0;61;2;1;NA;NA;11;7;10;2.677;1.256;2349.452813112133;1;10;1956
1362729;2018;4;1;45;0;30;2;1;NA;NA;11;7;10;0.445;0.441;824.9273014191485;1;11;1987
1364462;2018;1;0;35;1;57;2;1;NA;NA;11;7;10;0.296;0.342;639.7395398760743;2;8;1960
1367576;2017;12;0;44;0;58;3;1;NA;NA;2;7;10;0.296;0.292;546.2103673795722;1;4;1959
1373385;2018;1;0;30;0;63;2;1;NA;NA;3;3;7;0.728;0.574;1073.7149002598442;2;9;1954
1374354;2017;12;0;23;0;51;2;NA;NA;NA;3;3;3;0.728;1.532;2865.7338452928248;2;2;1966
1382381;2017;12;0;41;0;49;3;2;12000;1;5;5;7;0.728;1.52;2843.286843893664;1;6;1968
1384462;2017;12;0;40;0;34;4;1;NA;NA;5;5;5;0.296;0.536;1002.6327291625026;1;12;1983
1386310;2018;1;0;38;0;61;2;1;NA;NA;5;5;5;0.534;0.499;933.4211415150909;1;8;1956
1389171;2018;2;0;33;1;50;1;2;12000;1;5;3;4;0.296;0.608;1137.3147375574656;1;4;1967
1389482;2018;1;0;46;0;32;2;2;12000;1;6;4;10;0.296;0.508;950.2563925644613;2;5;1985
1392856;2017;12;0;38;1;38;2;2;12000;1;6;3;7;0.296;0.495;925.9388077153708;1;7;1979
1398775;2017;12;0;48;0;51;2;2;12000;1;8;7;10;0.445;0.408;763.1980475714571;1;8;1966
1405659;2017;12;0;29;0;33;2;1;NA;NA;8;4;5;0.728;1.404;2626.2991637017785;2;5;1984
1406117;2017;12;0;20;0;54;2;2;12000;1;8;2;2;0.382;0.527;985.7974781131322;2;8;1963
1406516;2018;1;0;40;0;59;5;2;12000;1;9;3;10;0.296;0.209;390.9519410353788;2;3;1958
1406936;2017;12;0;60;0;53;4;3;99999;9;9;7;10;0.534;0.435;813.7038007195683;1;2;1964
1408254;2017;12;0;25;1;56;2;1;12300;1;9;3;9;0.534;0.233;435.84594383369983;2;3;1961
1409368;2017;12;0;10;0;38;3;1;NA;NA;9;3;4;0.296;0.204;381.59902378572855;1;7;1979
1414657;2017;12;0;25;0;57;2;1;NA;NA;9;3;4;0.728;0.707;1322.5024991005398;2;3;1960
1427386;2017;12;0;50;0;53;2;1;NA;NA;15;4;4;0.382;0.366;684.6335426743954;1;2;1964
1430799;2017;12;0;35;0;54;2;1;NA;NA;11;7;10;0.296;0.375;701.4687937237657;2;1;1963
1431159;2017;12;0;43;0;60;2;2;12000;1;11;7;10;0.445;0.494;924.0682242654408;1;8;1957
1432070;2018;1;0;26;0;39;2;2;12000;1;1;4;10;0.572;0.901;1685.3956883869678;2;12;1978
1433289;2017;12;0;46;0;56;4;1;NA;NA;1;5;8;0.243;0.262;490.092863881671;2;9;1961
1440464;2017;12;0;16;0;49;1;1;NA;NA;3;3;9;0.382;0.838;1567.548931041375;2;12;1968
1442212;2017;12;0;38;0;56;2;2;12000;1;3;6;8;0.445;0.517;967.0916436138317;2;5;1961
1443160;2018;2;0;40;0;31;2;2;12000;1;3;4;4;0.534;0.555;1038.1738147111732;2;2;1987
1443477;2017;12;0;45;0;55;2;1;NA;NA;3;4;4;0.728;0.911;1704.1015228862684;1;3;1962
1444145;2017;12;0;31;0;55;2;NA;NA;NA;4;7;10;0.534;0.214;400.30485828502896;2;7;1962
1446132;2018;2;0;39;0;56;2;2;12000;1;5;7;10;0.534;0.43;804.350883469918;2;9;1961
1447573;2017;12;0;60;0;66;4;1;NA;NA;5;6;8;0.296;0.28;523.7633659804118;1;7;1951
1450207;2017;12;0;35;0;56;2;1;NA;NA;5;5;10;0.296;0.415;776.2921317209674;1;5;1961
1452224;2018;2;0;50;0;60;2;2;12000;1;5;5;9;0.267;0.367;686.5041261243254;1;2;1958
1455629;2017;12;0;39;0;43;2;1;NA;NA;5;3;5;0.728;3.097;5793.19694443334;1;2;1974
1463461;2018;1;0;30;0;33;2;3;12300;1;6;3;10;0.534;0.575;1075.585483709774;2;6;1984
1471520;2017;12;0;15;0;54;4;2;12000;1;10;6;8;0.296;0.215;402.175441734959;2;7;1963
1471936;2017;12;0;70;0;55;5;2;12000;1;10;3;7;0.267;0.728;1361.7847515490705;1;12;1962
1473649;2018;2;0;25;1;51;2;2;12000;1;8;3;9;0.296;0.794;1485.2432592444534;2;4;1966
1473834;2017;12;0;29;0;37;1;2;12000;1;8;5;8;0.534;0.552;1032.5620643613834;2;9;1980
1474678;2017;12;0;45;0;39;2;1;NA;NA;8;3;7;0.421;0.364;680.8923757745353;1;2;1978
1479757;2017;12;0;50;0;46;2;1;NA;NA;8;4;4;1.145;1.351;2527.158240855487;1;6;1971
1487095;2018;2;0;40;0;61;4;NA;NA;NA;9;2;7;0.445;1.118;2091.3122970217873;2;4;1956
1488289;2017;12;0;42;0;61;2;1;12000;1;9;1;7;0.296;0.685;1281.349663202079;1;3;1956
1488877;2017;12;0;14;1;52;2;3;12300;1;9;4;10;0.534;0.228;426.4930265840496;2;12;1965
1489540;2017;12;0;40;0;65;3;2;12000;1;9;3;10;0.382;0.21;392.8225244853088;1;8;1952
1490144;2018;1;0;23;0;55;3;2;99999;9;9;2;7;0.534;0.267;499.4457811313212;2;9;1962
1491699;2017;12;0;10;0;52;1;1;NA;NA;9;6;10;0.296;1.355;2534.640574655207;2;1;1965
1492844;2017;12;0;42;0;45;2;2;12000;1;9;3;4;0.534;0.322;602.3278708774736;1;9;1972
1493805;2017;12;0;38;1;61;2;2;12000;1;11;7;10;0.534;0.676;1264.5144121527085;2;8;1956
1494669;2018;2;0;20;0;32;2;1;NA;NA;11;7;10;0.296;0.203;379.72844033579855;1;9;1985
1496922;2017;12;0;47;0;48;2;2;12000;1;12;3;3;0.802;1.552;2903.145514291425;1;9;1969
1497899;2018;2;0;40;0;61;2;2;12000;1;13;4;6;0.296;0.208;389.0813575854487;1;6;1956
1498262;2017;12;0;39;0;54;2;2;12000;1;13;1;4;1.145;1.023;1913.6068692784327;2;7;1963
1500756;2018;2;0;41;0;45;2;2;12000;1;14;3;3;0.802;0.6;1122.3500699580252;1;7;1972
1501062;2018;2;0;50;0;54;5;1;NA;NA;14;2;2;0.728;0.44;823.0567179692184;2;9;1963
1505842;2017;12;0;40;0;59;4;1;NA;NA;15;3;5;0.382;0.425;794.9979662202678;2;5;1958
1506256;2018;1;0;40;0;47;2;2;12000;1;15;3;4;0.728;0.76;1421.643421946832;2;8;1970
1509824;2017;12;0;35;0;57;1;2;12000;1;3;3;5;0.445;0.828;1548.8430965420746;1;8;1960
1512343;2017;12;0;39;0;26;2;1;NA;NA;9;3;3;1.145;1.007;1883.677534079552;2;7;1991
1512841;2017;12;0;42;0;54;2;1;NA;NA;9;3;4;0.296;0.431;806.2214669198481;2;8;1963
1513164;2017;12;0;50;0;42;2;2;12000;1;13;6;8;0.296;0.221;413.3989424345393;2;4;1975
1513817;2017;12;0;38;0;56;2;2;12000;1;3;5;7;0.296;0.234;437.7165272836299;2;1;1961
1525116;2018;1;0;35;0;54;2;2;12000;1;5;3;3;0.728;0.827;1546.9725130921447;2;9;1963
1525841;2017;12;0;40;1;59;2;2;12000;1;8;4;6;0.364;0.493;922.1976408155107;1;6;1958
1529159;2017;12;0;39;0;34;2;2;12000;1;14;7;10;0.802;0.96;1795.7601119328401;2;3;1983
1533723;2018;1;0;40;0;29;2;2;12000;1;16;4;5;0.534;1.21;2263.4059744153506;2;8;1988
1534045;2017;12;0;22;0;35;2;1;NA;NA;9;1;9;0.728;0.307;574.2691191285228;2;12;1982
1534723;2017;12;0;42;0;30;3;2;12000;1;5;6;8;0.296;0.918;1717.1956070357787;2;1;1987
1535353;2017;12;0;50;0;33;2;1;NA;NA;5;7;10;0.296;0.47;879.1742214671198;1;2;1984
1539375;2017;12;1;40;0;57;2;2;12000;1;6;3;3;0.267;0.229;428.3636100339796;1;1;1960
1539499;2017;12;1;60;0;36;2;1;NA;NA;14;3;7;1.338;1.949;3645.767143913652;1;4;1981
1539571;2018;1;1;70;0;69;4;4;12340;1;2;7;10;0.243;1.1;2057.6417949230463;2;10;1948
1540158;2017;12;1;40;0;56;1;1;12000;1;9;2;7;0.364;1.16;2169.8768019188487;1;12;1961
1540322;2018;2;1;30;0;51;2;1;NA;NA;5;6;10;0.728;0.68;1271.9967459524285;2;7;1966
1540501;2018;4;1;20;0;56;1;1;NA;NA;14;3;9;2.677;1.396;2611.3344961023386;2;7;1961
1540953;2017;12;1;38;0;60;2;2;12000;1;5;3;9;0.534;0.662;1238.3262438536879;1;1;1957
1541040;2017;12;1;40;0;46;1;1;NA;NA;3;3;3;0.296;0.437;817.4449676194283;1;7;1971
1541147;2018;3;1;55;0;24;2;2;12000;1;8;2;2;0.534;2.075;3881.4606586048376;2;10;1993
1541324;2017;12;1;46;0;46;2;1;NA;NA;9;7;10;0.802;0.403;753.8451303218069;1;2;1971
1541398;2017;12;1;17;1;40;2;2;12000;1;3;6;8;0.296;0.322;602.3278708774736;1;9;1977
1541995;2018;2;1;35;0;62;2;3;12300;1;13;2;2;2.677;1.078;2016.4889590245853;1;2;1956
1542698;2018;3;1;40;0;53;1;2;12000;1;9;3;3;1.415;4.226;7905.085659404357;1;9;1964
1542752;2018;1;1;40;0;54;2;1;NA;NA;16;2;5;0.572;1.718;3213.6623669798123;1;5;1963
1543053;2018;1;1;40;0;36;2;1;NA;NA;16;3;4;2.677;3.46;6472.2187367579445;1;1;1982
1543089;2017;12;1;50;0;56;2;1;NA;NA;5;5;5;0.445;0.376;703.3393771736958;1;4;1961
1543125;2018;2;1;50;0;46;4;1;NA;NA;9;4;10;0.267;0.203;379.72844033579855;2;7;1971
1543435;2018;2;1;50;0;52;4;1;NA;NA;14;3;3;2.677;1.721;3219.2741173296026;1;3;1965
1543547;2018;3;1;45;0;26;2;1;NA;NA;8;4;4;0.728;1.193;2231.60605576654;1;1;1992
1543645;2018;1;1;50;0;63;4;2;99999;9;5;5;10;0.572;0.663;1240.196827303618;1;6;1954
1543711;2018;1;1;25;0;57;2;2;12000;1;15;4;4;0.267;0.329;615.4219550269838;2;11;1960
1543987;2018;1;1;40;0;55;4;2;12000;1;1;4;10;0.534;0.726;1358.0435846492105;1;1;1963
1544034;2018;1;1;38;0;20;2;1;NA;NA;9;3;3;2.677;4.853;9077.941482510492;2;4;1997
1545449;2017;12;1;10;0;47;2;1;NA;NA;5;6;8;0.445;0.844;1578.7724317409554;2;8;1970
1548552;2017;12;1;32;0;42;2;1;NA;NA;9;7;10;2.677;1.858;3475.5440499700185;2;2;1975
1550087;2018;1;1;40;0;29;2;2;12000;1;3;3;9;0.802;2.266;4238.742097541475;1;7;1988
1551073;2017;12;1;40;0;60;3;1;NA;NA;3;3;9;0.296;0.353;660.3159578253047;2;7;1957
1551242;2017;12;1;40;0;55;1;1;NA;NA;8;3;7;0.267;0.814;1522.6549282430542;1;1;1962
1551892;2017;12;1;10;0;19;6;NA;NA;NA;5;4;4;0.961;1.682;3146.3213627823307;1;5;1998
1559081;2017;12;1;40;0;42;3;1;NA;NA;12;5;5;0.445;0.582;1088.6795678592844;1;4;1975
1559704;2018;2;1;41;0;43;3;1;NA;NA;6;3;7;1.145;1.382;2585.1463278033175;1;7;1974
1560589;2017;12;1;12;0;55;1;1;NA;NA;8;4;8;0.296;0.468;875.4330545672598;2;3;1962
1562043;2017;12;1;40;0;53;1;NA;NA;NA;7;6;8;1.145;1.808;3382.014877473516;1;6;1964
1562354;2018;1;1;60;0;47;4;2;12000;1;3;4;9;0.534;1.224;2289.5941427143716;1;5;1970
1565508;2017;12;1;42;0;50;2;2;12000;1;11;7;10;0.572;0.931;1741.513191884869;1;9;1967
1567215;2018;1;1;50;0;52;2;3;12300;1;9;2;4;1.145;0.923;1726.5485242854288;1;12;1965
1568169;2017;12;1;40;0;41;2;1;NA;NA;12;3;4;0.728;1.056;1975.3361231261244;1;6;1976
1573292;2018;3;1;42;0;56;2;2;12000;1;3;3;4;0.728;0.588;1099.9030685588646;1;3;1962
1581285;2018;1;0;37;0;43;2;1;NA;NA;4;7;10;0.296;0.213;398.43427483509896;2;9;1974
1585152;2017;12;0;40;0;60;3;1;NA;NA;5;7;10;0.534;0.396;740.7510461722967;1;6;1957
1588610;2018;1;0;30;1;47;2;1;NA;NA;5;5;8;0.296;0.292;546.2103673795722;2;6;1970
1592241;2018;1;0;42;0;28;2;1;NA;NA;7;5;6;0.296;0.351;656.5747909254446;2;8;1989
1599577;2018;1;0;18;0;45;2;1;NA;NA;9;4;4;1.145;1.258;2353.1939800119926;2;12;1972
1610158;2018;2;0;40;0;55;1;1;NA;NA;14;3;3;1.145;3.082;5765.138192684389;1;4;1962
1619034;2017;12;0;42;0;53;3;1;NA;NA;16;1;3;0.534;0.282;527.5045328802718;1;1;1964
1621405;2017;12;0;40;0;61;3;2;12000;1;4;7;10;0.296;0.236;441.4576941834899;2;12;1956
1630837;2018;1;0;50;1;60;2;2;12000;1;9;3;3;0.728;0.509;952.1269760143914;1;2;1957
1632878;2017;12;0;55;0;60;1;3;12300;1;12;4;9;0.364;1.229;2298.9470599640217;1;7;1957
1636118;2017;12;0;37;0;64;1;1;NA;NA;14;3;3;0.333;0.449;839.8919690185888;2;6;1953
1641983;2017;12;0;40;0;52;2;1;NA;NA;11;7;10;0.728;0.457;854.8566366180293;2;7;1965
1642136;2018;2;0;40;0;54;5;1;NA;NA;11;7;10;0.296;0.268;501.3163645812513;2;6;1963
1645001;2018;1;0;16;0;44;2;1;NA;NA;3;2;2;0.534;0.421;787.5156324205476;2;1;1974
1651087;2018;1;0;39;0;61;2;1;NA;NA;5;4;4;0.534;0.46;860.4683869678194;1;4;1956
1651314;2017;12;0;40;0;52;2;1;NA;NA;5;6;10;0.267;0.238;445.19886108335;2;4;1965
1658440;2018;1;0;30;0;41;3;1;NA;NA;6;7;10;0.534;0.387;723.9157951229263;2;12;1976
1663015;2017;12;0;17;0;9999;2;1;NA;NA;7;4;5;1.145;1.482;2772.2046727963225;2;99;1969
1664048;2017;12;0;38;0;59;2;2;12000;1;8;3;10;0.534;0.365;682.7629592244654;2;1;1958
1666456;2017;12;0;20;0;52;2;1;NA;NA;8;2;7;0.534;0.426;796.8685496701979;2;5;1965
1668401;2017;12;0;15;0;54;4;1;NA;NA;9;3;7;0.534;0.41;766.9392144713172;2;3;1963
1670775;2017;12;0;55;0;52;2;3;12300;1;12;2;4;0.534;0.388;725.7863785728563;2;10;1965
1673119;2017;12;0;35;0;43;2;3;12300;1;11;7;10;1.145;0.565;1056.8796492104736;2;7;1974
1674152;2018;2;0;50;0;46;3;2;12000;1;11;7;10;0.296;0.23;430.2341934839097;2;3;1971
1676520;2018;1;0;45;0;56;3;3;12300;1;2;7;10;0.534;0.363;679.0217923246053;2;3;1961
1680053;2017;12;0;35;0;60;3;1;NA;NA;3;4;7;1.145;0.835;1561.937180691585;2;1;1957
1686311;2017;12;0;25;0;36;3;1;NA;NA;5;4;9;0.534;0.856;1601.2194331401158;2;4;1981
1688053;2018;1;0;40;0;61;1;3;12300;1;5;5;7;0.534;0.638;1193.4322410553668;1;12;1956
1692656;2018;1;0;35;0;53;4;1;21000;0;6;6;8;0.267;0.438;819.3155510693583;1;9;1964
1699478;2018;1;0;40;0;54;1;1;NA;NA;8;3;9;0.243;0.205;383.4696072356586;2;4;1963
1699886;2017;12;0;20;0;46;2;1;21000;0;8;4;5;1.145;2.149;4019.88383389966;2;11;1971
1707191;2018;1;0;30;0;46;2;2;12000;1;9;4;4;0.534;0.356;665.927708175095;2;7;1971
1711847;2018;1;0;40;0;48;4;NA;NA;NA;3;5;10;0.296;0.332;621.0337053767739;2;9;1969
1712578;2018;1;0;21;1;45;2;2;12000;1;9;2;7;0.296;0.206;385.3401906855886;2;4;1972
1712824;2018;1;0;43;0;51;2;1;NA;NA;11;7;10;0.534;0.447;836.1508021187287;1;6;1966
1713319;2017;12;0;45;0;59;2;1;NA;NA;9;3;10;0.267;0.23;430.2341934839097;1;11;1958
1714509;2017;12;0;55;0;55;3;1;NA;NA;12;5;5;0.445;0.362;677.1512088746751;2;1;1962
1715294;2017;12;0;44;0;51;1;1;NA;NA;14;5;5;0.728;0.519;970.8328105136918;1;7;1966
1715299;2017;12;0;50;0;46;2;1;NA;NA;11;7;10;0.267;0.201;375.98727343593845;2;8;1971
1715629;2018;1;0;60;0;58;4;1;NA;NA;5;4;4;0.267;0.209;390.9519410353788;1;2;1959
1715916;2018;1;0;25;1;44;2;2;12000;1;3;3;9;0.534;0.509;952.1269760143914;2;1;1974
1715947;2018;1;0;41;0;63;2;1;NA;NA;5;5;6;0.296;0.275;514.4104487307616;2;1;1955
1716528;2018;1;0;35;0;29;2;1;NA;NA;13;6;8;1.145;1.374;2570.181660203878;2;4;1988
1716677;2017;12;0;25;0;51;2;1;NA;NA;9;7;10;0.296;0.206;385.3401906855886;2;5;1966
1717070;2017;12;0;33;0;45;5;2;12000;1;7;5;6;0.534;1.865;3488.6381341195283;2;5;1972
1717240;2018;1;0;22;0;53;2;1;NA;NA;3;3;7;0.534;0.745;1393.5846701978812;1;10;1964
1717602;2017;12;0;43;0;56;2;2;12000;1;4;7;10;0.296;0.262;490.092863881671;1;8;1961
1717858;2017;12;0;40;0;54;2;1;NA;NA;9;3;7;0.296;0.712;1331.85541635019;1;6;1963
1717983;2018;1;0;46;0;51;2;2;12000;1;3;3;3;0.445;0.398;744.4922130721568;1;8;1966
1718138;2018;1;0;20;1;9999;2;1;NA;NA;8;3;7;1.145;1.627;3043.4392730361783;2;99;1963
1718581;2018;1;0;45;0;55;2;4;12340;1;5;5;6;0.243;0.375;701.4687937237657;1;4;1962
1719177;2018;1;0;40;0;56;3;1;NA;NA;15;5;7;0.534;0.532;995.1503953627823;2;3;1961
1719783;2017;12;0;40;0;47;2;1;NA;NA;4;7;10;0.572;0.736;1376.7494191485107;2;8;1970
1719971;2017;12;0;28;0;51;2;1;12000;1;5;7;10;0.728;0.408;763.1980475714571;2;4;1966
1720383;2018;1;0;35;0;58;4;2;12000;1;9;4;10;0.296;0.215;402.175441734959;2;9;1959
1720927;2017;12;0;40;0;23;2;1;NA;NA;8;5;8;0.296;0.289;540.5986170297821;1;9;1994
1721125;2017;12;0;40;0;59;1;1;NA;NA;11;7;10;0.267;0.451;843.6331359184489;1;12;1958
1721396;2017;12;0;30;0;54;2;1;NA;NA;1;6;8;0.333;0.205;383.4696072356586;2;1;1963
1721514;2018;2;0;39;0;55;2;1;NA;NA;14;5;8;0.296;0.274;512.5398652808316;2;5;1962
1721652;2017;12;0;45;0;40;2;1;NA;NA;8;5;6;0.728;0.778;1455.3139240455728;2;2;1977
1726185;2017;12;1;40;0;21;2;1;NA;NA;9;7;10;1.415;1.556;2910.6278480911456;2;11;1996
1727381;2018;1;1;45;0;54;2;2;12000;1;15;2;4;0.802;1.011;1891.1598678792723;1;12;1963
1727564;2018;2;1;29;0;31;2;1;NA;NA;7;6;10;2.677;3.208;6000.831707375574;2;9;1986
1727769;2018;1;1;20;0;47;2;1;NA;NA;1;5;10;0.534;0.665;1243.937994203478;2;6;1970
1729163;2018;3;1;40;0;30;4;2;12000;1;9;3;7;1.338;0.918;1717.1956070357787;1;6;1987
1731524;2018;4;1;39;0;36;2;1;12000;1;5;3;9;0.728;2.614;4889.7051381171295;1;5;1981
1731948;2018;3;1;38;0;53;2;1;NA;NA;15;3;4;0.892;1.573;2942.427766739956;1;8;1964
1739421;2018;3;1;45;0;50;2;2;12000;1;8;4;4;0.534;0.63;1178.4675734559264;1;8;1967
1745518;2018;1;1;43;0;36;2;1;NA;NA;8;4;10;0.728;0.556;1040.0443981611033;1;1;1982
1747324;2017;12;1;35;0;9999;1;1;NA;NA;3;3;3;1.145;1.886;3527.9203865680593;2;99;1967
1747882;2018;2;1;45;0;31;2;1;NA;NA;3;5;7;0.534;0.72;1346.82008394963;2;9;1986
1748458;2018;3;1;10;0;27;2;1;NA;NA;8;5;8;2.677;2.073;3877.719491704977;1;10;1990
1749221;2018;1;1;40;0;30;5;2;12000;1;9;7;10;0.445;1.973;3690.661146711973;2;6;1987
1752812;2018;1;0;65;0;40;1;2;12000;1;8;4;4;0.572;0.976;1825.6894471317207;1;10;1977
1753103;2018;1;0;50;0;46;5;1;NA;NA;9;7;10;0.296;0.21;392.8225244853088;2;8;1971
1753247;2018;1;0;40;0;58;2;2;12300;1;10;3;7;0.534;0.835;1561.937180691585;2;8;1959
1756384;2018;3;0;40;0;61;1;1;99999;9;15;4;5;0.572;0.613;1146.6676548071157;1;12;1956
1761825;2018;1;0;20;1;59;2;NA;NA;NA;1;4;10;1.145;1.232;2304.5588103138116;2;10;1958
1764574;2017;12;0;48;0;53;2;1;NA;NA;5;4;4;0.534;1.538;2876.9573459924045;1;7;1964
1765368;2017;12;0;50;0;40;4;1;NA;NA;14;7;10;0.534;0.992;1855.6187823306016;1;9;1977
1767706;2018;3;0;38;0;61;2;1;NA;NA;16;2;4;0.445;0.555;1038.1738147111732;1;5;1956
1769531;2018;1;0;40;0;9999;2;2;12000;1;9;2;9;0.296;0.323;604.1984543274035;2;99;1971
1775392;2018;1;0;40;0;55;2;1;NA;NA;9;3;3;0.728;0.49;916.5858904657206;1;6;1962
1778482;2018;1;0;57;0;43;2;2;12000;1;9;7;10;0.445;0.223;417.14010933439937;1;7;1974
1779503;2018;1;0;40;0;32;2;2;12000;1;9;7;10;0.445;0.246;460.16352868279034;2;4;1985
1787922;2018;1;0;32;0;50;2;1;NA;NA;1;3;9;0.534;0.358;669.668875074955;2;11;1967
1788558;2017;12;0;40;1;49;4;2;12000;1;9;1;9;2;1.903;3559.7203052168697;1;8;1968
1789084;2018;1;0;40;0;25;2;1;12000;1;12;4;9;1;3.413;6384.301314611233;2;4;1992
1796197;2018;1;0;45;0;63;4;1;NA;NA;11;7;10;0.534;0.523;978.3151443134119;2;7;1954
1799697;2018;1;0;40;0;59;2;2;12000;1;3;3;7;0.296;0.254;475.12819628223065;1;2;1958
1805470;2018;1;0;38;0;60;2;NA;NA;NA;5;6;10;0.728;0.68;1271.9967459524285;2;4;1957
1809461;2018;1;0;45;0;62;2;1;NA;NA;5;5;7;0.267;0.365;682.7629592244654;1;12;1955
1811330;2018;1;0;45;0;54;1;1;NA;NA;5;3;3;0.296;0.37;692.1158764741156;2;11;1963
1812506;2018;1;0;45;1;41;2;2;12000;1;5;4;10;0.296;0.292;546.2103673795722;2;9;1976
1815850;2017;12;0;50;0;47;4;1;NA;NA;6;6;10;0.296;0.415;776.2921317209674;2;8;1970
1816282;2018;1;0;50;0;65;2;1;NA;NA;6;4;8;0.572;0.215;402.175441734959;1;7;1952
1817043;2017;12;0;40;0;46;3;1;NA;NA;6;2;2;0.728;0.423;791.2567993204077;1;5;1971
1821887;2018;1;0;40;0;58;2;3;12300;1;10;3;4;0.728;0.738;1380.490586048371;2;2;1959
1827195;2018;1;0;50;0;51;2;2;12000;1;8;3;7;0.534;0.571;1068.1031499100538;1;3;1966
1829336;2017;12;0;30;1;40;2;1;NA;NA;9;3;9;0.243;0.327;611.6807881271237;1;1;1977
1830725;2018;1;0;75;0;50;2;1;NA;NA;9;2;5;0.296;0.301;563.0456184289426;2;9;1967
1836758;2017;12;0;65;0;49;4;2;13240;0;12;3;9;0.534;0.852;1593.7370993403958;2;12;1968
1839937;2018;2;0;50;0;46;2;3;12300;1;14;3;4;0.617;1.215;2272.758891665001;1;3;1971
1846817;2018;2;0;40;0;33;2;1;NA;NA;1;1;9;0.296;0.57;1066.2325664601237;2;10;1984
1847995;2017;12;0;42;0;36;2;NA;NA;NA;2;7;10;0.296;0.214;400.30485828502896;1;12;1981
1850683;2017;12;0;50;0;51;2;1;NA;NA;3;4;9;0.296;0.276;516.2810321806917;1;2;1966
1851584;2018;1;0;45;0;52;2;2;12000;1;3;4;9;0.445;0.644;1204.6557417549473;1;8;1965
1858042;2018;2;0;60;0;54;4;1;NA;NA;5;5;5;0.728;0.737;1378.620002598441;1;1;1964
1862897;2017;12;0;40;0;58;2;1;NA;NA;5;6;8;0.534;0.341;637.8689564261443;1;10;1959
1863152;2018;1;0;16;0;38;2;1;NA;NA;5;4;7;0.534;0.647;1210.2674921047371;2;5;1979
1863751;2018;3;0;100;0;61;4;1;NA;NA;5;3;4;0.728;1.789;3346.473791924845;1;10;1956
1873302;2018;2;0;52;0;58;2;1;NA;NA;10;3;3;0.296;0.206;385.3401906855886;1;4;1959
1884379;2018;2;0;36;0;81;4;1;NA;NA;9;7;10;1.145;2.04;3815.9902378572856;2;3;1936
1884852;2018;1;0;40;0;49;1;NA;NA;NA;9;1;7;0.534;0.415;776.2921317209674;2;5;1968
1886045;2017;12;0;40;0;58;2;1;NA;NA;9;3;7;0.728;0.503;940.9034753148112;1;1;1959
1886500;2018;2;0;42;0;28;2;1;NA;NA;9;1;1;0.728;0.451;843.6331359184489;2;11;1989
1894270;2018;1;0;45;0;27;2;2;12000;1;11;7;10;0.572;0.371;693.9864599240456;1;7;1990
1897761;2018;1;0;40;0;40;2;1;NA;NA;2;7;10;0.296;0.296;553.6927011792924;2;9;1977
1898473;2018;1;0;40;0;52;2;1;NA;NA;2;7;10;0.296;0.262;490.092863881671;2;11;1965
1901906;2018;1;0;45;0;53;2;3;12300;1;3;7;10;0.534;0.389;727.6569620227864;2;8;1964
1902237;2018;1;0;41;0;55;3;2;12000;1;3;4;9;0.364;0.4;748.2333799720169;1;4;1962
1902853;2018;1;0;40;0;50;2;2;12000;1;3;2;4;0.296;1.105;2066.9947121726964;1;10;1967
